Entity,Code,Day,average_deaths_2015_2019_all_ages,deaths_2020_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2021_all_ages
Lithuania,LTU,2020-10-04,736.8,730,741,760,768,701,714,
Lithuania,LTU,2020-10-11,736.4,776,738,795,742,729,678,
Lithuania,LTU,2020-10-18,777.8,825,859,814,773,711,732,
Lithuania,LTU,2020-10-25,771.6,836,857,810,777,753,661,
Lithuania,LTU,2020-11-01,753,733,806,794,788,706,671,
Lithuania,LTU,2020-11-08,739.8,872,739,822,732,686,720,
Lithuania,LTU,2020-11-15,747.8,942,815,802,784,681,657,
Lithuania,LTU,2020-11-22,746.4,1088,757,776,770,727,702,
Lithuania,LTU,2020-11-29,749.8,1093,761,752,721,741,774,
Lithuania,LTU,2020-12-06,770.4,1227,786,752,790,843,681,
Lithuania,LTU,2020-12-13,744.8,1198,773,759,693,773,726,
Lithuania,LTU,2020-12-20,782.6,1358,786,856,781,770,720,
Lithuania,LTU,2020-12-27,822.4,1375,870,873,800,821,748,
Lithuania,LTU,2021-01-03,822.4,1228,,,,,,
Luxembourg,LUX,2020-01-05,86.8,63,81,75,95,85,98,101
Luxembourg,LUX,2020-01-12,94.6,87,87,81,123,100,82,96
Luxembourg,LUX,2020-01-19,87.4,90,80,85,107,84,81,89
Luxembourg,LUX,2020-01-26,89.2,87,94,83,101,85,83,110
Luxembourg,LUX,2020-02-02,97.2,88,100,79,110,96,101,
Luxembourg,LUX,2020-02-09,97,90,100,72,92,115,106,
Luxembourg,LUX,2020-02-16,97.2,69,92,85,86,111,112,
Luxembourg,LUX,2020-02-23,90.4,85,115,65,71,112,89,
Luxembourg,LUX,2020-03-01,87.6,74,88,82,67,111,90,
Luxembourg,LUX,2020-03-08,102,91,112,91,89,135,83,
Luxembourg,LUX,2020-03-15,81.6,91,84,86,75,85,78,
Luxembourg,LUX,2020-03-22,86,89,73,91,89,94,83,
Luxembourg,LUX,2020-03-29,86.2,112,88,82,99,70,92,
Luxembourg,LUX,2020-04-05,83.6,90,91,78,97,75,77,
Luxembourg,LUX,2020-04-12,71.6,116,75,70,63,80,70,
Luxembourg,LUX,2020-04-19,79,89,80,71,83,83,78,
Luxembourg,LUX,2020-04-26,74.2,84,72,63,90,64,82,
Luxembourg,LUX,2020-05-03,71.8,69,61,76,74,67,81,
Luxembourg,LUX,2020-05-10,70.4,89,68,68,73,77,66,
Luxembourg,LUX,2020-05-17,71.4,77,65,77,63,75,77,
Luxembourg,LUX,2020-05-24,76.4,78,62,82,72,84,82,
Luxembourg,LUX,2020-05-31,69.2,79,77,72,64,53,80,
Luxembourg,LUX,2020-06-07,73.8,73,71,62,76,89,71,
Luxembourg,LUX,2020-06-14,74.6,69,65,81,86,74,67,
Luxembourg,LUX,2020-06-21,66.6,78,76,71,66,57,63,
Luxembourg,LUX,2020-06-28,68.8,68,54,49,72,77,92,
Luxembourg,LUX,2020-07-05,75.2,71,87,70,71,77,71,
Luxembourg,LUX,2020-07-12,80.4,73,88,80,85,63,86,
Luxembourg,LUX,2020-07-19,72.2,72,69,77,76,69,70,
Luxembourg,LUX,2020-07-26,74.8,71,57,74,83,88,72,
Luxembourg,LUX,2020-08-02,75,89,73,64,66,100,72,
Luxembourg,LUX,2020-08-09,74.6,94,68,69,59,95,82,
Luxembourg,LUX,2020-08-16,74,100,71,72,67,81,79,
Luxembourg,LUX,2020-08-23,67.2,74,73,69,71,58,65,
Luxembourg,LUX,2020-08-30,76,61,70,85,76,72,77,
Luxembourg,LUX,2020-09-06,76,86,73,71,75,88,73,
Luxembourg,LUX,2020-09-13,73.8,73,80,73,78,60,78,
Luxembourg,LUX,2020-09-20,67.4,89,65,61,79,60,72,
Luxembourg,LUX,2020-09-27,80.8,74,70,77,88,84,85,
Luxembourg,LUX,2020-10-04,77.2,83,65,69,78,91,83,
Luxembourg,LUX,2020-10-11,84.8,70,68,85,94,90,87,
Luxembourg,LUX,2020-10-18,74.8,86,66,80,80,86,62,
Luxembourg,LUX,2020-10-25,74.4,92,73,71,84,61,83,
Luxembourg,LUX,2020-11-01,85.2,98,84,72,84,83,103,
Luxembourg,LUX,2020-11-08,83,115,74,76,77,98,90,
Luxembourg,LUX,2020-11-15,79.2,118,67,82,75,70,102,
Luxembourg,LUX,2020-11-22,85,126,78,73,96,89,89,
Luxembourg,LUX,2020-11-29,74.2,136,61,79,70,72,89,
Luxembourg,LUX,2020-12-06,78.6,114,59,81,97,69,87,
Luxembourg,LUX,2020-12-13,82.8,134,76,86,78,85,89,
Luxembourg,LUX,2020-12-20,83.8,108,83,76,85,92,83,
Luxembourg,LUX,2020-12-27,84.2,124,56,93,96,81,95,
Luxembourg,LUX,2021-01-03,84.2,100,,,,,,
Macao,MAC,2020-01-31,208.6,201,193,250,167,188,245,210
Macao,MAC,2020-02-29,174.8,187,163,203,151,170,187,
Macao,MAC,2020-03-31,186.2,167,186,205,189,165,186,
Macao,MAC,2020-04-30,173.4,189,167,185,168,156,191,
Macao,MAC,2020-05-31,172.8,165,132,206,176,163,187,
Macao,MAC,2020-06-30,172.4,178,181,175,178,157,171,
Macao,MAC,2020-07-31,183.6,187,170,198,179,180,191,
Macao,MAC,2020-08-31,178.6,206,163,148,212,174,196,
Macao,MAC,2020-09-30,162,184,162,140,154,164,190,
Macao,MAC,2020-10-31,165.4,184,158,157,187,177,148,
Macao,MAC,2020-11-30,167.8,192,141,191,162,177,168,
Macao,MAC,2020-12-31,198.6,190,186,190,197,198,222,
Malta,MLT,2020-01-05,96.2,93,85,86,103,108,99,89
Malta,MLT,2020-01-12,84.2,93,93,69,98,74,87,84
Malta,MLT,2020-01-19,98.8,107,93,82,117,86,116,114
Malta,MLT,2020-01-26,87.4,88,72,71,107,82,105,90
Malta,MLT,2020-02-02,86,77,84,73,94,77,102,87
Malta,MLT,2020-02-09,87.2,90,78,102,84,85,87,84
Malta,MLT,2020-02-16,82,72,93,63,77,99,78,82
Malta,MLT,2020-02-23,88.2,73,100,57,89,107,88,
Malta,MLT,2020-03-01,81.6,68,95,53,63,90,107,
Malta,MLT,2020-03-08,79.2,70,75,64,78,91,88,
Malta,MLT,2020-03-15,72.8,90,95,60,60,77,72,
Malta,MLT,2020-03-22,76.2,104,81,66,71,76,87,
Malta,MLT,2020-03-29,67.6,80,76,57,74,56,75,
Malta,MLT,2020-04-05,71.8,75,69,68,68,79,75,
Malta,MLT,2020-04-12,66.6,77,74,58,70,63,68,
Malta,MLT,2020-04-19,67,93,65,58,69,68,75,
Malta,MLT,2020-04-26,60.8,56,56,54,62,68,64,
Malta,MLT,2020-05-03,66.2,74,63,57,66,73,72,
Malta,MLT,2020-05-10,65.2,71,54,67,67,68,70,
Malta,MLT,2020-05-17,60.4,71,49,61,58,71,63,
Malta,MLT,2020-05-24,61.2,52,69,58,57,72,50,
Malta,MLT,2020-05-31,65.6,67,54,67,65,69,73,
Malta,MLT,2020-06-07,57.8,65,61,54,57,64,53,
Malta,MLT,2020-06-14,64.2,57,66,53,53,75,74,
Malta,MLT,2020-06-21,55.8,61,50,58,49,59,63,
Malta,MLT,2020-06-28,58.8,47,50,43,65,64,72,
Malta,MLT,2020-07-05,59.4,69,53,65,62,62,55,
Malta,MLT,2020-07-12,60.2,62,58,73,42,60,68,
Malta,MLT,2020-07-19,54.2,64,48,50,54,69,50,
Malta,MLT,2020-07-26,62.2,62,68,51,62,65,65,
Malta,MLT,2020-08-02,63,64,65,47,77,58,68,
Malta,MLT,2020-08-09,63,63,58,57,74,54,72,
Malta,MLT,2020-08-16,58,58,55,62,58,59,56,
Malta,MLT,2020-08-23,56.2,81,47,65,59,64,46,
Malta,MLT,2020-08-30,60,73,63,54,56,65,62,
Malta,MLT,2020-09-06,61.8,71,60,65,55,55,74,
Malta,MLT,2020-09-13,60.6,64,61,57,58,67,60,
Malta,MLT,2020-09-20,53.8,63,53,67,40,56,53,
Malta,MLT,2020-09-27,55.2,80,54,64,49,61,48,
Malta,MLT,2020-10-04,56.6,84,47,58,55,60,63,
Malta,MLT,2020-10-11,60.8,71,54,68,63,72,47,
Malta,MLT,2020-10-18,63.6,62,67,76,61,51,63,
Malta,MLT,2020-10-25,60.2,67,63,46,52,72,68,
Malta,MLT,2020-11-01,60.4,89,67,60,75,49,51,
Malta,MLT,2020-11-08,58.2,84,37,62,55,74,63,
Malta,MLT,2020-11-15,67.2,95,60,66,78,66,66,
Malta,MLT,2020-11-22,64.4,88,62,70,60,55,75,
Malta,MLT,2020-11-29,68.8,93,69,62,68,69,76,
Malta,MLT,2020-12-06,68,106,68,67,76,71,58,
Malta,MLT,2020-12-13,70,100,61,78,76,78,57,
Malta,MLT,2020-12-20,69.8,107,61,78,78,59,73,
Malta,MLT,2020-12-27,86.2,113,74,81,92,100,84,
Malta,MLT,2021-01-03,86.2,89,,,,,,
Mauritius,MUS,2020-01-31,902.4,965,845,904,837,907,1019,
Mauritius,MUS,2020-02-29,786.2,845,711,825,706,846,843,
Mauritius,MUS,2020-03-31,887.6,929,773,903,867,941,954,
Mauritius,MUS,2020-04-30,803.6,850,758,733,789,865,873,
Mauritius,MUS,2020-05-31,844,893,771,858,835,868,888,
Mauritius,MUS,2020-06-30,811,910,795,775,784,881,820,
Mauritius,MUS,2020-07-31,990.2,1006,847,1006,1001,1032,1065,
Mauritius,MUS,2020-08-31,931.2,1002,905,883,945,905,1018,
Mauritius,MUS,2020-09-30,906.6,906,829,928,898,906,972,
Mauritius,MUS,2020-10-31,862,932,804,855,845,888,918,
Mauritius,MUS,2020-11-30,812,899,840,758,782,848,832,
Mauritius,MUS,2020-12-31,867.6,923,869,746,851,900,972,
Mexico,MEX,2020-01-05,15631.2,13850,15101,14299,14312,16721,17723,33894
Mexico,MEX,2020-01-12,15468.8,16584,15449,14540,14583,16170,16602,39296
Mexico,MEX,2020-01-19,15306,16077,14820,14557,14163,16738,16252,43363
Mexico,MEX,2020-01-26,15019.4,15509,14172,14902,14118,16041,15864,34612
Mexico,MEX,2020-02-02,14972.8,15132,13628,15160,14444,15770,15862,29212
Mexico,MEX,2020-02-09,14986,15580,13914,15691,14330,15306,15689,23845
Mexico,MEX,2020-02-16,14694.6,14750,13550,15725,14165,14588,15445,
Mexico,MEX,2020-02-23,14413,14435,13799,15034,14278,14199,14755,
Mexico,MEX,2020-03-01,14189.4,13872,13054,14797,14456,14001,14639,
Mexico,MEX,2020-03-08,13823.4,13944,12979,14351,13844,13552,14391,
Mexico,MEX,2020-03-15,13543.4,13759,12498,14025,13948,13497,13749,
Mexico,MEX,2020-03-22,13468.6,13070,13133,13418,13878,13254,13660,
Mexico,MEX,2020-03-29,13175.6,13596,12066,13411,13307,13191,13903,
Mexico,MEX,2020-04-05,13256.6,13419,12477,12710,13470,13577,14049,
Mexico,MEX,2020-04-12,12888,13868,12202,12422,13210,12888,13718,
Mexico,MEX,2020-04-19,12754,14835,11796,11939,13212,13080,13743,
Mexico,MEX,2020-04-26,12924.4,16868,12403,12481,13363,12657,13718,
Mexico,MEX,2020-05-03,12848,18698,11763,12723,13016,13040,13698,
Mexico,MEX,2020-05-10,12796.2,20465,12059,12478,12868,12784,13792,
Mexico,MEX,2020-05-17,12867.6,22126,11732,12483,13361,13172,13590,
Mexico,MEX,2020-05-24,13065,22974,11856,13019,13165,13125,14160,
Mexico,MEX,2020-05-31,12669,22907,11608,12222,12510,13567,13438,
Mexico,MEX,2020-06-07,12609.4,23799,11876,12011,12753,13025,13382,
Mexico,MEX,2020-06-14,12455.2,24287,11709,11994,12724,12451,13398,
Mexico,MEX,2020-06-21,12655,24497,11510,12117,13154,12932,13562,
Mexico,MEX,2020-06-28,12446.2,24148,11571,12203,12736,12610,13111,
Mexico,MEX,2020-07-05,12573,25058,11583,12439,12502,12845,13496,
Mexico,MEX,2020-07-12,12572.2,26016,11538,12241,12822,13114,13146,
Mexico,MEX,2020-07-19,12688.2,25939,12003,12316,12512,13334,13276,
Mexico,MEX,2020-07-26,12744.4,25326,11947,12141,12923,13455,13256,
Mexico,MEX,2020-08-02,12819.8,24484,12083,12456,12967,12997,13596,
Mexico,MEX,2020-08-09,12543.6,23551,12237,12173,12464,12602,13242,
Mexico,MEX,2020-08-16,12603,22394,11739,12261,12638,12767,13610,
Mexico,MEX,2020-08-23,12428.6,21418,11670,12245,12432,12503,13293,
Mexico,MEX,2020-08-30,12364.6,20551,11680,12137,12172,12811,13023,
Mexico,MEX,2020-09-06,12485.6,19844,11668,12285,12933,12556,12986,
Mexico,MEX,2020-09-13,12672.2,19102,11814,12491,13333,12780,12943,
Mexico,MEX,2020-09-20,12831.2,18405,11957,12203,13164,12994,13838,
Mexico,MEX,2020-09-27,12558.4,18513,11560,12300,12604,12807,13521,
Mexico,MEX,2020-10-04,12874.8,18049,12484,12500,13026,12931,13433,
Mexico,MEX,2020-10-11,12859.8,18211,12397,12201,13031,13232,13438,
Mexico,MEX,2020-10-18,12933.8,18260,12063,12365,13390,13115,13736,
Mexico,MEX,2020-10-25,12997.8,18974,12221,12506,13216,13435,13611,
Mexico,MEX,2020-11-01,13231.4,19623,12153,12735,13538,13772,13959,
Mexico,MEX,2020-11-08,13242.2,20521,12543,12478,13258,13897,14035,
Mexico,MEX,2020-11-15,13420.2,20767,12217,12837,13197,14612,14238,
Mexico,MEX,2020-11-22,13959.8,21422,12542,13616,13584,15202,14855,
Mexico,MEX,2020-11-29,13789.6,21588,12597,13678,14233,14647,13793,
Mexico,MEX,2020-12-06,13884.6,22452,12830,13396,14470,14833,13894,
Mexico,MEX,2020-12-13,14539.8,24152,13526,13697,16334,15216,13926,
Mexico,MEX,2020-12-20,14573.6,25150,13542,13784,15557,16440,13545,
Mexico,MEX,2020-12-27,14967.2,27831,14351,14313,15492,17373,13307,
Mexico,MEX,2021-01-03,14967.2,30722,,,,,,
Moldova,MDA,2020-01-31,3980.8,3477,4013,3964,4312,3623,3992,
Moldova,MDA,2020-02-29,3318.6,3098,3476,3472,3274,3094,3277,
Moldova,MDA,2020-03-31,3386.6,2708,3681,3317,3247,3468,3220,
Moldova,MDA,2020-04-30,3096.8,2275,3578,3044,2964,3032,2866,
Moldova,MDA,2020-05-31,3198.8,3873,3282,3153,3093,3038,3428,
Moldova,MDA,2020-06-30,2957,3339,3023,3209,2884,2844,2825,
Moldova,MDA,2020-07-31,2757.4,3355,3070,2918,2442,2653,2704,
Moldova,MDA,2020-08-31,2662.4,2707,2682,2626,2748,2545,2711,
Moldova,MDA,2020-09-30,2820.6,3467,2898,2925,2620,3002,2658,
Moldova,MDA,2020-10-31,3148.6,3829,3320,3123,3010,3261,3029,
Moldova,MDA,2020-11-30,3255.8,3736,3391,3268,3170,3411,3039,
Moldova,MDA,2020-12-31,3238.6,4754,3469,3470,3004,3205,3045,
Mongolia,MNG,2020-01-31,1414.6,1366,1340,1317,1357,1486,1573,
Mongolia,MNG,2020-02-29,1300.8,1298,1292,1372,1112,1370,1358,
Mongolia,MNG,2020-03-31,1437.8,1292,1445,1457,1428,1486,1373,
Mongolia,MNG,2020-04-30,1345,1310,1302,1411,1206,1375,1431,
Mongolia,MNG,2020-05-31,1420.6,1288,1360,1441,1362,1432,1508,
Mongolia,MNG,2020-06-30,1328.4,1306,1418,1297,1280,1367,1280,
Mongolia,MNG,2020-07-31,1376.2,1402,1318,1341,1279,1533,1410,
Mongolia,MNG,2020-08-31,1366.6,1331,1315,1355,1347,1391,1425,
Mongolia,MNG,2020-09-30,1388.6,1405,1457,1301,1360,1460,1365,
Mongolia,MNG,2020-10-31,1396.8,1427,1348,1255,1378,1461,1542,
Mongolia,MNG,2020-11-30,1312.2,1278,1294,1348,1292,1361,1266,
Mongolia,MNG,2020-12-31,1493,,1485,1286,1411,1609,1674,
Montenegro,MNE,2020-01-05,151,86,142,126,191,155,141,
Montenegro,MNE,2020-01-12,150.2,118,140,129,203,127,152,
Montenegro,MNE,2020-01-19,151.6,145,148,126,189,153,142,
Montenegro,MNE,2020-01-26,143.8,133,128,155,146,119,171,
Montenegro,MNE,2020-02-02,147,139,134,123,173,136,169,
Montenegro,MNE,2020-02-09,133,150,141,124,143,115,142,
Montenegro,MNE,2020-02-16,127.8,130,126,122,120,131,140,
Montenegro,MNE,2020-02-23,146.2,142,162,116,133,150,170,
Montenegro,MNE,2020-03-01,141.2,119,155,130,134,158,129,
Montenegro,MNE,2020-03-08,138.8,141,163,123,115,144,149,
Montenegro,MNE,2020-03-15,120.4,113,122,118,115,126,121,
Montenegro,MNE,2020-03-22,131.2,126,140,144,130,126,116,
Montenegro,MNE,2020-03-29,116.8,150,106,115,114,135,114,
Montenegro,MNE,2020-04-05,136.2,118,137,136,140,151,117,
Montenegro,MNE,2020-04-12,119,122,114,107,127,127,120,
Montenegro,MNE,2020-04-19,117.4,113,121,111,116,100,139,
Montenegro,MNE,2020-04-26,124,101,138,112,122,125,123,
Montenegro,MNE,2020-05-03,120.8,112,108,125,105,130,136,
Montenegro,MNE,2020-05-10,109.4,95,98,119,93,127,110,
Montenegro,MNE,2020-05-17,110,115,123,99,117,102,109,
Montenegro,MNE,2020-05-24,111,113,98,110,121,109,117,
Montenegro,MNE,2020-05-31,110,115,114,112,122,111,91,
Montenegro,MNE,2020-06-07,121.4,112,125,128,123,110,121,
Montenegro,MNE,2020-06-14,121.6,113,116,121,121,116,134,
Montenegro,MNE,2020-06-21,115,101,89,142,116,102,126,
Montenegro,MNE,2020-06-28,118.6,115,89,120,127,126,131,
Montenegro,MNE,2020-07-05,111,154,102,109,119,108,117,
Montenegro,MNE,2020-07-12,114,137,136,98,117,107,112,
Montenegro,MNE,2020-07-19,113.2,146,118,116,103,117,112,
Montenegro,MNE,2020-07-26,129.6,156,158,123,120,124,123,
Montenegro,MNE,2020-08-02,119.4,151,114,128,128,120,107,
Montenegro,MNE,2020-08-09,122.8,130,124,100,149,129,112,
Montenegro,MNE,2020-08-16,109,112,97,104,119,96,129,
Montenegro,MNE,2020-08-23,110,137,85,119,103,122,121,
Montenegro,MNE,2020-08-30,105.4,138,87,109,92,120,119,
Montenegro,MNE,2020-09-06,119.8,148,125,124,102,124,124,
Montenegro,MNE,2020-09-13,108.4,123,96,105,103,116,122,
Montenegro,MNE,2020-09-20,114,131,116,117,100,125,112,
Montenegro,MNE,2020-09-27,113.8,154,92,131,141,99,106,
Montenegro,MNE,2020-10-04,125.8,149,138,123,114,133,121,
Montenegro,MNE,2020-10-11,116.8,147,125,109,100,123,127,
Montenegro,MNE,2020-10-18,116.2,159,116,129,103,114,119,
Montenegro,MNE,2020-10-25,117.6,183,117,121,120,124,106,
Montenegro,MNE,2020-11-01,119.8,176,131,130,108,117,113,
Montenegro,MNE,2020-11-08,121.4,173,121,123,109,120,134,
Montenegro,MNE,2020-11-15,124.6,163,135,123,115,125,125,
Montenegro,MNE,2020-11-22,123.6,197,130,103,125,132,128,
Montenegro,MNE,2020-11-29,121,168,89,126,124,134,132,
Montenegro,MNE,2020-12-06,126,166,124,111,133,128,134,
Montenegro,MNE,2020-12-13,137.2,163,122,159,142,116,147,
Montenegro,MNE,2020-12-20,148.8,194,123,198,133,149,141,
Montenegro,MNE,2020-12-27,139,192,129,193,121,146,106,
Montenegro,MNE,2021-01-03,139,,,,,,,
Netherlands,NLD,2020-01-05,3281.8,3103,3259,3175,3570,3344,3061,4139
Netherlands,NLD,2020-01-12,3353.6,3365,3430,3077,3637,3363,3261,3843
Netherlands,NLD,2020-01-19,3290,3158,3378,3063,3491,3365,3153,3848
Netherlands,NLD,2020-01-26,3336.8,3046,3353,3201,3627,3323,3180,3706
Netherlands,NLD,2020-02-02,3310.4,3163,3324,3105,3574,3405,3144,3644
Netherlands,NLD,2020-02-09,3290.6,3194,3271,3036,3446,3514,3186,3541
Netherlands,NLD,2020-02-16,3334.2,3199,3309,3030,3418,3661,3253,3512
Netherlands,NLD,2020-02-23,3389,2959,3383,3319,3328,3692,3223,3190
Netherlands,NLD,2020-03-01,3309.8,3098,3210,3185,3152,3936,3066,3075
Netherlands,NLD,2020-03-08,3339.6,3106,3222,3154,3053,4096,3173,3211
Netherlands,NLD,2020-03-15,3191.8,3219,3090,3063,2845,3733,3228,3084
Netherlands,NLD,2020-03-22,3068,3615,3052,3030,2780,3435,3043,
Netherlands,NLD,2020-03-29,3043,4459,3085,3038,2853,3225,3014,
Netherlands,NLD,2020-04-05,2912,5085,2844,3011,2764,3041,2900,
Netherlands,NLD,2020-04-12,2846.6,4981,2888,2773,2809,2862,2901,
Netherlands,NLD,2020-04-19,2832.6,4308,2896,2754,2713,2760,3040,
Netherlands,NLD,2020-04-26,2796.2,3907,2835,2747,2775,2665,2959,
Netherlands,NLD,2020-05-03,2731.2,3379,2678,2753,2772,2645,2808,
Netherlands,NLD,2020-05-10,2783.4,2987,2742,2955,2802,2644,2774,
Netherlands,NLD,2020-05-17,2724.8,2777,2720,2673,2803,2608,2820,
Netherlands,NLD,2020-05-24,2720.6,2771,2568,2712,2776,2674,2873,
Netherlands,NLD,2020-05-31,2711.8,2729,2661,2686,2704,2775,2733,
Netherlands,NLD,2020-06-07,2645.2,2682,2598,2590,2625,2676,2737,
Netherlands,NLD,2020-06-14,2630.8,2692,2681,2622,2646,2556,2649,
Netherlands,NLD,2020-06-21,2617.4,2695,2561,2601,2629,2600,2696,
Netherlands,NLD,2020-06-28,2661.6,2661,2548,2611,2692,2621,2836,
Netherlands,NLD,2020-07-05,2739.6,2639,2849,2695,2697,2731,2726,
Netherlands,NLD,2020-07-12,2635,2619,2588,2630,2519,2675,2763,
Netherlands,NLD,2020-07-19,2658,2528,2568,2754,2678,2705,2585,
Netherlands,NLD,2020-07-26,2688,2674,2551,2541,2571,2768,3009,
Netherlands,NLD,2020-08-02,2600.2,2669,2493,2504,2510,2761,2733,
Netherlands,NLD,2020-08-09,2628.6,2640,2546,2560,2657,2750,2630,
Netherlands,NLD,2020-08-16,2572.8,3209,2531,2572,2539,2610,2612,
Netherlands,NLD,2020-08-23,2602.2,2855,2524,2706,2543,2620,2618,
Netherlands,NLD,2020-08-30,2603,2733,2530,2595,2576,2528,2786,
Netherlands,NLD,2020-09-06,2568,2690,2513,2587,2573,2611,2556,
Netherlands,NLD,2020-09-13,2644,2740,2602,2730,2705,2539,2644,
Netherlands,NLD,2020-09-20,2627.2,2720,2631,2500,2717,2706,2582,
Netherlands,NLD,2020-09-27,2695.4,2892,2687,2665,2672,2700,2753,
Netherlands,NLD,2020-10-04,2720.4,2999,2744,2686,2645,2810,2717,
Netherlands,NLD,2020-10-11,2814,3020,2698,2933,2765,2762,2912,
Netherlands,NLD,2020-10-18,2757.6,3220,2712,2744,2710,2742,2880,
Netherlands,NLD,2020-10-25,2801,3449,2833,2952,2678,2673,2869,
Netherlands,NLD,2020-11-01,2792.4,3682,2828,2732,2729,2816,2857,
Netherlands,NLD,2020-11-08,2844.8,3590,2697,2909,2801,2801,3016,
Netherlands,NLD,2020-11-15,2849.6,3578,2606,2899,2920,2760,3063,
Netherlands,NLD,2020-11-22,2904.2,3330,2809,2911,2919,2856,3026,
Netherlands,NLD,2020-11-29,2903.2,3401,2721,2953,2891,2910,3041,
Netherlands,NLD,2020-12-06,2964.4,3520,2762,3044,3024,2973,3019,
Netherlands,NLD,2020-12-13,3077,3609,2852,3138,3213,3016,3166,
Netherlands,NLD,2020-12-20,3065.8,3901,2881,3078,3078,3045,3247,
Netherlands,NLD,2020-12-27,3008.6,3853,2593,3333,3191,2904,3022,
Netherlands,NLD,2021-01-03,3008.6,4077,,,,,,
New Zealand,NZL,2020-01-05,569.4,592,564,564,528,582,609,668
New Zealand,NZL,2020-01-12,588,581,566,558,601,611,604,630
New Zealand,NZL,2020-01-19,574.4,641,595,519,557,576,625,657
New Zealand,NZL,2020-01-26,584.4,609,531,541,608,653,589,601
New Zealand,NZL,2020-02-02,573,615,587,552,591,591,544,640
New Zealand,NZL,2020-02-09,567,588,567,523,564,624,557,645
New Zealand,NZL,2020-02-16,553,618,577,517,571,542,558,586
New Zealand,NZL,2020-02-23,568.8,622,542,568,580,583,571,600
New Zealand,NZL,2020-03-01,576.4,594,586,534,572,572,618,627
New Zealand,NZL,2020-03-08,577.6,612,550,511,599,602,626,593
New Zealand,NZL,2020-03-15,588,600,552,525,571,617,675,
New Zealand,NZL,2020-03-22,582.4,619,567,515,593,605,632,
New Zealand,NZL,2020-03-29,593.8,613,575,590,596,571,637,
New Zealand,NZL,2020-04-05,591.2,628,586,551,596,583,640,
New Zealand,NZL,2020-04-12,585,651,565,546,570,596,648,
New Zealand,NZL,2020-04-19,616,664,554,581,592,663,690,
New Zealand,NZL,2020-04-26,605.6,631,576,554,629,632,637,
New Zealand,NZL,2020-05-03,611,561,579,599,632,608,637,
New Zealand,NZL,2020-05-10,631.6,629,620,620,626,623,669,
New Zealand,NZL,2020-05-17,612.4,617,583,575,620,654,630,
New Zealand,NZL,2020-05-24,636.4,608,565,598,679,638,702,
New Zealand,NZL,2020-05-31,660.2,602,593,594,682,707,725,
New Zealand,NZL,2020-06-07,669.6,623,632,677,660,653,726,
New Zealand,NZL,2020-06-14,666.6,643,626,608,719,679,701,
New Zealand,NZL,2020-06-21,680.8,639,640,633,727,684,720,
New Zealand,NZL,2020-06-28,676,622,625,627,695,673,760,
New Zealand,NZL,2020-07-05,682,618,646,633,737,650,744,
New Zealand,NZL,2020-07-12,703.8,616,669,687,700,667,796,
New Zealand,NZL,2020-07-19,720,694,680,667,806,711,736,
New Zealand,NZL,2020-07-26,729.4,683,710,656,839,714,728,
New Zealand,NZL,2020-08-02,731.4,675,727,651,863,683,733,
New Zealand,NZL,2020-08-09,736,643,719,698,810,697,756,
New Zealand,NZL,2020-08-16,716.8,634,723,710,739,720,692,
New Zealand,NZL,2020-08-23,686.4,655,663,665,709,725,670,
New Zealand,NZL,2020-08-30,687.6,602,672,644,717,707,698,
New Zealand,NZL,2020-09-06,663.2,630,666,616,687,682,665,
New Zealand,NZL,2020-09-13,683.2,624,665,681,699,674,697,
New Zealand,NZL,2020-09-20,672.6,604,686,653,665,691,668,
New Zealand,NZL,2020-09-27,647,611,655,641,639,619,681,
New Zealand,NZL,2020-10-04,643,651,595,643,637,652,688,
New Zealand,NZL,2020-10-11,656.6,610,638,631,635,666,713,
New Zealand,NZL,2020-10-18,614,614,596,594,624,647,609,
New Zealand,NZL,2020-10-25,614.4,689,596,605,633,626,612,
New Zealand,NZL,2020-11-01,619,583,606,599,618,626,646,
New Zealand,NZL,2020-11-08,611.2,631,624,594,591,636,611,
New Zealand,NZL,2020-11-15,587.8,586,545,582,589,603,620,
New Zealand,NZL,2020-11-22,610.4,611,613,619,626,609,585,
New Zealand,NZL,2020-11-29,588.4,648,546,596,586,574,640,
New Zealand,NZL,2020-12-06,576,642,603,575,550,581,571,
New Zealand,NZL,2020-12-13,600.6,639,575,606,596,588,638,
New Zealand,NZL,2020-12-20,582.4,670,537,548,617,614,596,
New Zealand,NZL,2020-12-27,585.6,624,567,602,625,569,565,
New Zealand,NZL,2021-01-03,585.6,672,,,,,,
Nicaragua,NIC,2020-01-31,2073.5,2108,2035,2132,2120,2007,,
Nicaragua,NIC,2020-02-29,1729.25,1798,1709,1756,1770,1682,,
Nicaragua,NIC,2020-03-31,1936.5,2759,1878,1991,1893,1984,,
Nicaragua,NIC,2020-04-30,1943.75,3240,1853,1968,1990,1964,,
Nicaragua,NIC,2020-05-31,1934,3348,1831,1948,1938,2019,,
Nicaragua,NIC,2020-06-30,1943.5,3240,1914,1907,1982,1971,,
Nicaragua,NIC,2020-07-31,2070.75,3544,2009,2060,2161,2053,,
Nicaragua,NIC,2020-08-31,2074.5,3544,2030,2082,2236,1950,,
